parking_id,city_zone,vehicle_type,entry_time,duration_minutes,hourly_rate,total_amount,payment_mode,violation,user_type
6711,Zone-A,EV,,15,40,10.0,UPI,No,VISITOR
6712,ZONE-B,CAR,2024-05-08 10:00:00,15,40,10.0,UPI,Yes,regular
6713,Zone-A,Bike,2024-07-23 17:00:00,-30,30,-15.0,Card,Yes,VISITOR
6714,ZONE-B,Car,2024-02-16 03:00:00,,40,40.0,Cash,,Regular
6715,ZONE-B,Bike,2024-06-24 18:00:00,30,30,15.0,Cash,Yes,regular
6716,zone-a,Bike,2024-03-17 06:00:00,60,,30.0,Card,No,Regular
6717,ZONE-B,Bike,2024-04-07 06:00:00,-30,40,-20.0,,No,Regular
6718,,EV,2024-02-01 23:00:00,15,20,5.0,UPI,No,
6719,zone-a,,2024-04-28 15:00:00,-30,,-15.0,UPI,Yes,VISITOR
6720,Zone-C,EV,2024-03-21 19:00:00,120,20,40.0,CARD,,Regular
6721,zone-a,Car,2024-03-31 23:00:00,60,20,20.0,Cash,Y,regular
6722,ZONE-B,Car,2024-03-14 06:00:00,120,0,0.0,,No,Visitor
6723,Zone A,,2024-03-28 23:00:00,120,40,80.0,Card,No,Regular
6724,ZONE-B,Bike,2024-05-28 02:00:00,5,0,0.0,UPI,,Regular
6725,Zone-A,Bike,2024-02-20 08:00:00,30,0,0.0,UPI,,VISITOR
6726,,Car,2024-01-04 07:00:00,-30,30,-15.0,upi,,Visitor
6727,Zone-C,Bike,2024-07-18 08:00:00,60,30,30.0,UPI,No,Regular
6728,zone c,Car,2024-02-05 01:00:00,5,20,1.67,Card,No,Visitor
6729,Zone-A,EV,2024-03-01 03:00:00,30,20,10.0,UPI,YES,Regular
6730,ZONE-B,Car,,30,30,15.0,Card,YES,Regular
6731,ZONE-B,EV,2024-03-23 22:00:00,-30,40,-20.0,Card,No,Visitor
6732,Zone-C,Bike,2024-06-17 11:00:00,60,30,30.0,,Yes,Visitor
6733,Zone-A,Car,2024-02-07 06:00:00,30,30,15.0,CARD,No,regular
6734,,Car,2024-05-02 06:00:00,240,20,80.0,Card,No,VISITOR
6735,Zone-C,Car,,15,20,5.0,Cash,Yes,regular
6736,Zone A,,2024-06-24 03:00:00,60,30,30.0,,Yes,Regular
6737,Zone A,Bike,2024-05-12 08:00:00,,30,30.0,,Yes,regular
6738,zone-a,Car,2024-01-17 23:00:00,60,40,40.0,Card,N,Regular
6739,Zone-A,Bike,2024-02-15 20:00:00,15,20,5.0,,Yes,Regular
6740,Zone-A,EV,2024-03-05 09:00:00,15,,7.5,UPI,,regular
6741,Zone-C,,2024-06-09 14:00:00,60,40,40.0,CARD,,VISITOR
6742,ZONE-B,Car,2024-06-22 21:00:00,60,,30.0,upi,YES,Regular
6743,zone-a,Car,2024-01-18 09:00:00,60,40,40.0,UPI,N,VISITOR
6744,Zone-C,CAR,2024-07-06 01:00:00,30,40,20.0,Card,No,regular
6745,,Bike,2024-06-29 08:00:00,15,30,7.5,Cash,Yes,Visitor
6746,zone-a,Car,2024-06-12 23:00:00,120,30,60.0,Card,Y,Visitor
6747,zone c,Bike,2024-06-06 12:00:00,30,,15.0,Cash,Y,
6748,Zone A,,,120,40,80.0,Cash,Yes,Visitor
6749,Zone A,Bike,2024-07-06 13:00:00,60,40,40.0,UPI,No,regular
6750,,Car,2024-02-09 22:00:00,30,20,10.0,upi,No,Regular
6751,zone-a,,2024-04-07 04:00:00,60,40,40.0,upi,,Visitor
6752,Zone-C,,2024-06-25 16:00:00,0,,0.0,Cash,Yes,VISITOR
6753,zone c,EV,2024-07-12 00:00:00,,40,40.0,Card,Yes,Visitor
6754,zone c,Bike,2024-01-14 00:00:00,120,0,0.0,Card,No,
6755,,Bike,2024-04-21 15:00:00,60,40,40.0,CARD,YES,VISITOR
6756,Zone A,,2024-01-10 21:00:00,240,30,120.0,,Y,Regular
6757,Zone-A,Bike,2024-03-03 14:00:00,60,30,30.0,upi,No,Visitor
6758,,Bike,,60,20,20.0,Cash,Yes,Regular
6759,Zone A,Car,2024-05-24 14:00:00,15,20,5.0,,No,Regular
6760,Zone-A,Bike,2024-01-07 23:00:00,15,30,7.5,UPI,Yes,VISITOR
6761,,car,2024-07-15 19:00:00,30,,15.0,,N,Regular
6762,Zone-C,Bike,2024-04-18 17:00:00,120,30,60.0,upi,Y,Regular
6763,Zone-C,Car,2024-01-26 07:00:00,15,20,5.0,Cash,Yes,
6764,Zone A,Car,2024-02-16 06:00:00,15,40,10.0,Cash,Yes,regular
6765,ZONE-B,,2024-06-24 15:00:00,240,,120.0,UPI,,VISITOR
6766,Zone-A,Bike,2024-01-10 11:00:00,30,40,20.0,,No,Visitor
6767,zone c,EV,2024-05-24 11:00:00,60,30,30.0,Cash,Yes,Regular
6768,,Car,2024-01-17 13:00:00,30,30,15.0,Cash,No,VISITOR
6769,,car,2024-01-28 05:00:00,60,20,20.0,Cash,Yes,Visitor
6770,Zone-A,Car,2024-02-02 14:00:00,120,20,40.0,UPI,,Regular
6771,,Car,2024-07-27 08:00:00,60,20,20.0,UPI,,Regular
6772,zone-a,Bike,2024-07-14 23:00:00,15,20,5.0,UPI,Y,Regular
6773,Zone-C,EV,2024-03-01 02:00:00,5,20,1.67,Card,YES,Regular
6774,zone c,Bike,2024-03-23 15:00:00,0,30,0.0,Card,Yes,
6775,Zone-C,Bike,2024-07-04 13:00:00,15,20,5.0,UPI,No,
6776,Zone-A,Bike,2024-05-30 06:00:00,30,,15.0,,Yes,
6777,,Bike,2024-01-27 18:00:00,15,20,5.0,upi,Yes,Visitor
6778,Zone-A,,2024-03-27 06:00:00,240,20,80.0,Cash,YES,
6779,Zone-A,car,2024-01-31 07:00:00,0,20,0.0,Cash,Y,Visitor
6780,ZONE-B,,2024-04-27 04:00:00,5,0,0.0,,No,Visitor
6781,ZONE-B,Car,2024-02-10 04:00:00,30,20,10.0,CARD,No,Regular
6782,Zone-A,car,2024-06-25 01:00:00,30,40,20.0,Card,No,VISITOR
6783,zone-a,Car,2024-02-23 04:00:00,15,30,7.5,Cash,Yes,Regular
6784,,Bike,2024-03-30 15:00:00,0,20,0.0,upi,Yes,
6785,Zone-A,Car,2024-07-27 08:00:00,30,0,0.0,UPI,Yes,Visitor
6786,Zone-A,Car,2024-05-16 10:00:00,240,30,120.0,Card,No,Regular
6787,,CAR,2024-05-20 08:00:00,240,40,160.0,upi,N,Regular
6788,ZONE-B,Car,2024-04-13 22:00:00,5,30,2.5,,No,Regular
6789,Zone-C,Bike,2024-07-06 13:00:00,-30,30,-15.0,CARD,No,Regular
6790,zone c,Bike,2024-07-13 14:00:00,-30,30,-15.0,Cash,No,regular
6791,zone-a,,,30,,15.0,CARD,No,Regular
6792,,EV,2024-05-29 22:00:00,0,40,0.0,Cash,No,Regular
6793,Zone-A,Bike,2024-03-27 00:00:00,60,,30.0,Cash,Yes,VISITOR
6794,Zone A,,2024-05-22 12:00:00,30,30,15.0,Card,No,Regular
6795,ZONE-B,Car,2024-02-18 15:00:00,120,20,40.0,,No,regular
6796,Zone A,car,2024-07-07 05:00:00,5,40,3.33,CARD,No,Regular
6797,Zone-C,EV,2024-02-16 08:00:00,120,40,80.0,Cash,No,Regular
6798,ZONE-B,Car,2024-03-11 12:00:00,60,40,40.0,Cash,YES,Regular
6799,zone c,Car,2024-07-20 17:00:00,60,30,30.0,Cash,No,Regular
6800,Zone A,Car,2024-03-14 08:00:00,240,30,120.0,,,Regular
6801,zone c,car,2024-01-28 09:00:00,30,40,20.0,Cash,Yes,regular
6802,,Bike,2024-03-27 06:00:00,120,40,80.0,Cash,N,regular
6803,zone-a,Bike,2024-07-24 14:00:00,120,40,80.0,upi,No,VISITOR
6804,ZONE-B,Bike,2024-01-03 12:00:00,120,40,80.0,CARD,Yes,
6805,Zone-C,Bike,2024-07-05 08:00:00,60,40,40.0,UPI,N,regular
6806,ZONE-B,EV,2024-02-13 07:00:00,120,20,40.0,CARD,Y,Regular
6807,zone c,Bike,2024-05-23 15:00:00,60,40,40.0,Cash,No,Visitor
6808,Zone-C,Bike,2024-02-01 05:00:00,120,20,40.0,CARD,YES,regular
6809,,EV,2024-01-16 23:00:00,5,20,1.67,CARD,N,regular
6810,zone-a,EV,2024-01-02 06:00:00,30,40,20.0,UPI,No,Visitor
6811,ZONE-B,Car,2024-01-30 13:00:00,60,30,30.0,CARD,No,Regular
6812,,car,2024-05-05 07:00:00,60,30,30.0,Cash,,Visitor
6813,,EV,2024-06-17 09:00:00,15,40,10.0,Cash,No,VISITOR
6814,Zone-C,car,2024-03-02 07:00:00,30,40,20.0,CARD,,VISITOR
6815,ZONE-B,car,2024-07-01 16:00:00,,0,0.0,CARD,No,Regular
6816,ZONE-B,Bike,,15,40,10.0,Card,Y,VISITOR
6817,zone-a,Car,2024-02-10 13:00:00,60,40,40.0,CARD,N,regular
6818,ZONE-B,Car,2024-03-07 14:00:00,-30,40,-20.0,Card,YES,Visitor
6819,zone-a,Car,2024-03-13 06:00:00,15,20,5.0,,Yes,Regular
6820,zone-a,Bike,2024-07-08 23:00:00,5,30,2.5,upi,Yes,Regular
6821,Zone A,EV,2024-02-08 01:00:00,15,30,7.5,Cash,N,Regular
6822,ZONE-B,CAR,2024-01-18 03:00:00,0,0,0.0,UPI,No,Visitor
6823,Zone-A,EV,2024-03-15 12:00:00,60,30,30.0,Cash,,Regular
6824,ZONE-B,EV,2024-03-23 02:00:00,15,30,7.5,UPI,N,
6825,Zone-C,car,2024-07-14 20:00:00,30,40,20.0,UPI,Y,regular
6826,ZONE-B,,2024-05-14 18:00:00,5,30,2.5,Card,N,VISITOR
6827,Zone-A,Bike,2024-05-29 09:00:00,5,30,2.5,Cash,YES,Regular
6828,,EV,,30,,15.0,Cash,,Visitor
6829,zone c,,2024-05-28 22:00:00,-30,30,-15.0,Cash,,Visitor
6830,Zone-A,CAR,2024-07-07 16:00:00,30,30,15.0,Card,YES,Visitor
6831,Zone-A,Car,2024-01-08 11:00:00,30,0,0.0,UPI,YES,Regular
6832,zone-a,Car,2024-04-22 23:00:00,240,20,80.0,Card,No,regular
6833,,Bike,2024-05-07 18:00:00,5,30,2.5,,No,regular
6834,ZONE-B,Bike,2024-06-13 12:00:00,15,40,10.0,Cash,Yes,Regular
6835,zone c,Car,,15,0,0.0,UPI,No,Visitor
6836,Zone-A,Bike,2024-01-26 13:00:00,240,30,120.0,Card,Yes,Visitor
6837,zone c,Bike,2024-02-20 07:00:00,15,30,7.5,upi,No,VISITOR
6838,,EV,2024-05-14 22:00:00,30,20,10.0,Card,Y,Visitor
6839,Zone-C,,2024-02-15 10:00:00,60,30,30.0,UPI,Yes,VISITOR
6840,zone-a,Bike,2024-07-21 08:00:00,5,20,1.67,Card,No,Visitor
6841,Zone-C,car,2024-04-04 18:00:00,60,30,30.0,UPI,Y,Visitor
6842,ZONE-B,Bike,2024-07-09 05:00:00,15,,7.5,,Yes,Regular
6843,Zone-A,EV,2024-05-28 13:00:00,15,30,7.5,upi,No,Regular
6844,,Car,2024-05-31 12:00:00,30,20,10.0,Card,No,Regular
6845,zone c,EV,2024-07-22 03:00:00,0,20,0.0,UPI,Y,VISITOR
6846,Zone-C,car,2024-02-01 20:00:00,30,30,15.0,UPI,N,Regular
6847,,Bike,2024-06-13 04:00:00,30,20,10.0,UPI,Yes,Regular
6848,zone c,Car,2024-07-26 13:00:00,30,0,0.0,UPI,No,regular
6849,zone-a,Bike,2024-02-23 04:00:00,120,20,40.0,,Yes,Visitor
6850,Zone A,,2024-01-04 11:00:00,60,,30.0,UPI,Yes,
6851,ZONE-B,,2024-01-04 07:00:00,60,,30.0,UPI,No,
6852,zone c,Bike,2024-02-27 13:00:00,30,30,15.0,CARD,No,VISITOR
6853,zone-a,Car,2024-06-26 17:00:00,30,30,15.0,Card,,Regular
6854,ZONE-B,Car,2024-07-19 08:00:00,5,20,1.67,Cash,N,Regular
6855,Zone A,Car,2024-04-13 09:00:00,60,30,30.0,Cash,Yes,regular
6856,Zone-A,,2024-02-27 05:00:00,0,30,0.0,UPI,Yes,Visitor
6857,Zone-A,Bike,2024-01-18 14:00:00,15,20,5.0,Card,Y,regular
6858,zone c,Bike,2024-04-13 04:00:00,60,40,40.0,Cash,Y,Visitor
6859,,EV,2024-03-07 20:00:00,240,40,160.0,UPI,No,VISITOR
6860,Zone-A,Car,2024-04-02 11:00:00,30,40,20.0,,No,Visitor
6861,Zone-C,Bike,2024-01-14 10:00:00,-30,40,-20.0,Card,Yes,Visitor
6862,ZONE-B,EV,2024-04-04 13:00:00,60,20,20.0,CARD,No,regular
6863,,Car,2024-06-17 14:00:00,30,20,10.0,Cash,YES,Regular
6864,Zone-A,,2024-06-14 04:00:00,30,40,20.0,,N,VISITOR
6865,Zone-C,EV,2024-05-26 11:00:00,240,20,80.0,upi,No,regular
6866,Zone-C,,2024-03-31 23:00:00,30,40,20.0,UPI,Yes,Regular
6867,Zone-A,EV,2024-02-24 05:00:00,5,20,1.67,Card,Yes,Visitor
6868,Zone-A,Car,2024-07-14 15:00:00,120,,60.0,,,Regular
6869,Zone-A,EV,2024-04-10 10:00:00,60,,30.0,UPI,No,Visitor
6870,zone c,Bike,2024-05-25 04:00:00,0,40,0.0,Card,No,VISITOR
6871,Zone-C,Car,2024-04-08 18:00:00,60,20,20.0,UPI,Yes,VISITOR
6872,ZONE-B,,wrong_time,,40,40.0,UPI,No,Visitor
6873,zone c,Bike,2024-03-05 02:00:00,15,30,7.5,,No,Visitor
6874,,Bike,2024-06-15 16:00:00,5,40,3.33,upi,N,
6875,zone c,Car,2024-05-02 06:00:00,240,,120.0,,N,regular
6876,,Bike,2024-03-22 03:00:00,120,40,80.0,Cash,,VISITOR
6877,Zone A,Car,2024-03-12 01:00:00,0,20,0.0,Cash,No,VISITOR
6878,Zone-C,Bike,2024-05-20 04:00:00,-30,20,-10.0,CARD,Y,regular
6879,Zone-A,Bike,2024-04-25 05:00:00,60,30,30.0,,Yes,Visitor
6880,ZONE-B,Bike,2024-06-25 17:00:00,15,0,0.0,CARD,Yes,Regular
6881,Zone-C,Bike,2024-01-25 04:00:00,60,20,20.0,Cash,No,Visitor
6882,,Car,2024-03-19 07:00:00,240,20,80.0,Cash,N,
6883,zone-a,,2024-05-14 01:00:00,0,30,0.0,CARD,Yes,
6884,,Car,2024-05-19 17:00:00,30,40,20.0,UPI,No,regular
6885,,car,2024-02-20 12:00:00,60,30,30.0,UPI,Yes,regular
6886,zone c,,2024-06-04 22:00:00,120,30,60.0,,Y,regular
6887,ZONE-B,CAR,2024-07-01 11:00:00,30,40,20.0,upi,No,Regular
6888,,Car,2024-05-06 05:00:00,60,40,40.0,Card,Yes,VISITOR
6889,Zone-A,Bike,2024-02-21 10:00:00,0,30,0.0,CARD,N,
6890,Zone-A,EV,,120,0,0.0,UPI,,regular
6891,Zone-C,Car,2024-07-22 11:00:00,15,30,7.5,UPI,No,Regular
6892,ZONE-B,Bike,2024-07-06 05:00:00,240,0,0.0,,No,
6893,Zone-C,Bike,2024-06-27 14:00:00,30,20,10.0,CARD,Yes,regular
6894,Zone A,CAR,2024-03-10 16:00:00,30,20,10.0,,Yes,Regular
6895,zone-a,CAR,,240,20,80.0,Card,No,Regular
6896,Zone-C,CAR,2024-06-21 23:00:00,15,20,5.0,Card,No,
6897,Zone A,car,2024-07-10 10:00:00,5,40,3.33,CARD,No,
6898,Zone-C,Bike,2024-04-22 04:00:00,60,20,20.0,upi,YES,Regular
6899,zone c,car,2024-07-07 19:00:00,30,30,15.0,Card,YES,Visitor
6900,ZONE-B,EV,2024-02-21 13:00:00,60,40,40.0,Cash,Yes,regular
6901,zone-a,Bike,2024-06-13 10:00:00,15,0,0.0,UPI,Yes,VISITOR
6902,zone-a,Car,2024-04-04 15:00:00,120,0,0.0,Cash,No,Regular
6903,zone-a,EV,2024-05-21 05:00:00,240,30,120.0,CARD,Y,regular
6904,zone-a,Car,2024-02-03 20:00:00,120,20,40.0,Cash,,Visitor
6905,Zone-A,EV,2024-02-07 13:00:00,60,40,40.0,Cash,No,regular
6906,ZONE-B,EV,2024-07-17 06:00:00,60,20,20.0,Cash,Y,
6907,ZONE-B,,,60,20,20.0,Cash,Yes,Visitor
6908,ZONE-B,Car,2024-05-18 10:00:00,60,40,40.0,Card,,Visitor
6909,Zone-A,Bike,2024-05-07 01:00:00,5,30,2.5,CARD,No,Regular
6910,Zone A,Car,2024-04-18 20:00:00,15,40,10.0,,Yes,Visitor
6911,ZONE-B,Car,2024-06-04 07:00:00,5,30,2.5,Cash,No,Regular
6912,,car,2024-07-16 04:00:00,30,0,0.0,Card,N,VISITOR
6913,zone c,,2024-03-25 04:00:00,0,20,0.0,,Yes,regular
6914,Zone-C,Bike,2024-02-17 19:00:00,60,30,30.0,Cash,Yes,Regular
6915,Zone-C,Car,2024-02-05 06:00:00,-30,,-15.0,upi,,regular
6916,,,2024-04-20 10:00:00,60,20,20.0,UPI,Yes,Visitor
6917,ZONE-B,Car,2024-04-03 07:00:00,30,30,15.0,Cash,No,Visitor
6918,,Car,2024-07-02 04:00:00,120,0,0.0,Cash,Yes,
6919,ZONE-B,car,2024-05-31 14:00:00,5,40,3.33,Cash,No,Visitor
6920,,,2024-01-04 07:00:00,30,40,20.0,,No,regular
6921,Zone A,Car,2024-06-28 00:00:00,30,0,0.0,UPI,N,Visitor
6922,ZONE-B,Car,2024-06-24 02:00:00,60,20,20.0,CARD,No,Visitor
6923,Zone-A,,2024-04-07 17:00:00,30,40,20.0,,No,Visitor
6924,ZONE-B,,2024-03-18 00:00:00,60,40,40.0,Cash,,VISITOR
6925,Zone A,EV,wrong_time,120,40,80.0,,No,Regular
6926,Zone-A,,2024-05-03 03:00:00,30,40,20.0,Cash,N,Visitor
6927,ZONE-B,Car,2024-01-02 09:00:00,240,20,80.0,UPI,No,Visitor
6928,zone c,Car,2024-02-12 15:00:00,120,30,60.0,CARD,No,regular
6929,Zone-A,Car,2024-07-27 10:00:00,15,0,0.0,Cash,No,Regular
6930,zone c,car,2024-02-20 10:00:00,30,0,0.0,Cash,Yes,Visitor
6931,ZONE-B,Bike,2024-03-26 00:00:00,60,30,30.0,Cash,Yes,Regular
6932,,Bike,wrong_time,240,30,120.0,upi,Yes,Regular
6933,ZONE-B,Car,2024-01-22 08:00:00,60,,30.0,,N,Regular
6934,Zone-C,Bike,2024-04-27 01:00:00,30,20,10.0,CARD,No,VISITOR
6935,ZONE-B,EV,2024-06-18 19:00:00,60,,30.0,Card,YES,VISITOR
6936,zone-a,Bike,2024-03-01 22:00:00,240,20,80.0,UPI,Yes,regular
6937,,Car,2024-07-27 22:00:00,30,20,10.0,Cash,No,VISITOR
6938,zone-a,CAR,2024-03-26 03:00:00,15,30,7.5,Card,No,Visitor
6939,Zone-A,Bike,2024-01-07 19:00:00,30,20,10.0,UPI,YES,VISITOR
6940,,Bike,2024-06-30 03:00:00,30,20,10.0,Card,Y,regular
6941,,Car,2024-03-15 14:00:00,-30,30,-15.0,Card,No,Regular
6942,Zone A,Bike,2024-03-28 04:00:00,240,40,160.0,Card,Yes,Visitor
6943,,CAR,2024-04-21 20:00:00,15,0,0.0,CARD,No,Visitor
6944,Zone-A,EV,2024-03-28 02:00:00,60,0,0.0,UPI,Yes,Regular
6945,ZONE-B,Car,2024-07-21 00:00:00,-30,40,-20.0,,No,Visitor
6946,,Bike,2024-01-25 19:00:00,30,20,10.0,Card,No,Visitor
6947,Zone A,Car,2024-03-26 00:00:00,5,0,0.0,Card,No,Visitor
6948,,Car,2024-05-17 07:00:00,120,0,0.0,Card,No,Visitor
6949,Zone-A,Car,2024-06-08 15:00:00,15,20,5.0,Cash,YES,regular
6950,Zone A,Bike,2024-01-31 11:00:00,120,40,80.0,CARD,Yes,Visitor
6951,zone-a,Car,2024-05-29 18:00:00,60,20,20.0,upi,YES,Regular
6952,Zone-C,Bike,2024-03-24 05:00:00,15,30,7.5,,YES,Visitor
6953,ZONE-B,CAR,2024-01-28 22:00:00,5,40,3.33,Card,No,Visitor
6954,Zone-A,car,2024-06-07 10:00:00,120,20,40.0,upi,Yes,Regular
6955,Zone-C,Bike,2024-04-01 11:00:00,15,40,10.0,Card,N,regular
6956,ZONE-B,Bike,,5,40,3.33,Cash,Yes,regular
6957,ZONE-B,Car,2024-04-05 15:00:00,60,40,40.0,Card,No,Visitor
6958,zone-a,Car,2024-07-07 07:00:00,-30,40,-20.0,Cash,Y,Regular
6959,zone-a,Car,2024-06-03 03:00:00,60,40,40.0,UPI,No,Regular
6960,Zone-A,EV,2024-05-19 07:00:00,15,30,7.5,Card,No,Visitor
6961,zone-a,Bike,2024-05-10 20:00:00,240,20,80.0,CARD,YES,VISITOR
6962,Zone-A,EV,2024-06-01 10:00:00,120,30,60.0,Cash,Y,regular
6963,,,,30,,15.0,UPI,,Visitor
6964,zone-a,Car,2024-02-27 00:00:00,5,40,3.33,Cash,YES,Visitor
6965,Zone A,Car,2024-05-27 06:00:00,60,30,30.0,Card,No,Visitor
6966,Zone-C,CAR,2024-05-18 02:00:00,,40,40.0,UPI,Yes,regular
6967,Zone-C,Car,2024-06-25 14:00:00,120,20,40.0,UPI,Yes,Regular
6968,Zone A,Car,wrong_time,120,40,80.0,,Y,Visitor
6969,Zone-A,EV,2024-02-08 08:00:00,15,40,10.0,,Yes,Regular
6970,Zone-A,Bike,2024-06-29 04:00:00,30,20,10.0,,YES,Regular
6971,ZONE-B,CAR,2024-01-29 09:00:00,120,20,40.0,,,regular
6972,Zone-A,EV,2024-04-11 01:00:00,5,40,3.33,UPI,,Visitor
6973,Zone-A,Car,2024-01-15 22:00:00,120,20,40.0,UPI,No,
6974,,Car,2024-02-06 13:00:00,15,,7.5,,No,Visitor
6975,zone c,CAR,2024-04-21 08:00:00,5,40,3.33,UPI,Yes,
6976,ZONE-B,Bike,2024-02-02 07:00:00,5,40,3.33,Card,Yes,VISITOR
6977,ZONE-B,Bike,2024-03-23 03:00:00,15,0,0.0,Card,N,Regular
6978,Zone-A,Car,2024-01-01 00:00:00,,30,30.0,UPI,Yes,VISITOR
6979,Zone-C,Car,2024-02-28 17:00:00,0,20,0.0,,No,VISITOR
6980,zone-a,Car,2024-06-28 23:00:00,15,0,0.0,CARD,No,Visitor
6981,Zone-C,Bike,2024-05-09 18:00:00,15,30,7.5,,Y,Visitor
6982,Zone-C,Car,2024-07-17 23:00:00,15,0,0.0,Cash,N,Visitor
6983,ZONE-B,Car,2024-01-20 23:00:00,120,40,80.0,UPI,Yes,VISITOR
6984,,Car,2024-04-05 18:00:00,120,40,80.0,CARD,,
6985,ZONE-B,car,2024-04-01 17:00:00,15,30,7.5,,N,
6986,Zone-C,,2024-01-31 06:00:00,30,40,20.0,Cash,N,Visitor
6987,ZONE-B,Car,2024-07-20 03:00:00,60,20,20.0,Cash,N,Regular
6988,Zone-A,Car,2024-05-11 02:00:00,30,40,20.0,Card,N,Regular
6989,,CAR,2024-05-14 04:00:00,0,40,0.0,Cash,Yes,Regular
6990,Zone-A,Car,2024-04-21 13:00:00,5,20,1.67,Cash,No,VISITOR
6991,Zone A,CAR,2024-06-23 00:00:00,30,20,10.0,,YES,Regular
6992,,Bike,2024-05-01 17:00:00,30,,15.0,UPI,Yes,
6993,Zone A,Bike,2024-06-03 11:00:00,15,40,10.0,,Yes,Regular
6994,Zone-C,,2024-04-13 13:00:00,120,30,60.0,UPI,No,Visitor
6995,Zone-A,Car,2024-04-03 06:00:00,30,20,10.0,upi,N,Visitor
6996,,,2024-04-18 17:00:00,15,40,10.0,upi,N,Regular
6997,zone c,EV,2024-01-24 10:00:00,30,40,20.0,Card,Yes,Regular
6998,ZONE-B,EV,2024-02-06 15:00:00,15,0,0.0,UPI,,Regular
6999,Zone-A,Car,2024-07-18 21:00:00,120,20,40.0,Cash,Yes,regular
7000,zone c,Bike,2024-07-23 07:00:00,30,,15.0,Card,Y,Visitor
7001,zone-a,Bike,2024-05-13 18:00:00,240,20,80.0,UPI,Y,VISITOR
7002,zone-a,Bike,wrong_time,30,30,15.0,UPI,No,regular
7003,,,2024-05-10 20:00:00,240,20,80.0,CARD,Y,regular
7004,Zone-C,Bike,2024-02-01 03:00:00,0,40,0.0,Card,,Visitor
7005,zone c,Car,2024-07-21 19:00:00,30,30,15.0,Card,YES,regular
7006,Zone-C,CAR,2024-05-06 19:00:00,30,20,10.0,,Yes,Visitor
7007,,Bike,2024-03-11 08:00:00,30,20,10.0,Cash,No,Visitor
7008,ZONE-B,CAR,2024-03-29 07:00:00,60,20,20.0,UPI,No,Regular
7009,Zone A,,2024-02-24 15:00:00,5,,2.5,Card,YES,
7010,ZONE-B,CAR,2024-02-12 21:00:00,240,0,0.0,UPI,No,regular
7011,Zone-A,Car,2024-06-03 12:00:00,,20,20.0,UPI,No,regular
7012,Zone-A,Bike,2024-04-11 07:00:00,-30,30,-15.0,Card,No,Regular
7013,ZONE-B,car,2024-04-29 12:00:00,15,30,7.5,Cash,YES,Visitor
7014,ZONE-B,car,2024-07-12 10:00:00,30,30,15.0,UPI,No,Regular
7015,zone c,Car,2024-03-15 19:00:00,5,20,1.67,upi,YES,Regular
7016,ZONE-B,Car,2024-02-04 00:00:00,-30,40,-20.0,,No,VISITOR
7017,Zone-A,Car,2024-07-04 08:00:00,30,30,15.0,UPI,Yes,VISITOR
7018,zone-a,Bike,2024-05-29 02:00:00,30,0,0.0,Cash,Yes,Regular
7019,,Car,2024-06-27 11:00:00,60,30,30.0,UPI,YES,regular
7020,Zone A,Car,2024-01-19 15:00:00,30,20,10.0,upi,No,VISITOR
7021,zone c,Car,2024-03-19 18:00:00,240,20,80.0,Card,No,Visitor
7022,Zone-A,Bike,,5,20,1.67,UPI,N,VISITOR
7023,Zone-A,EV,2024-06-01 17:00:00,60,20,20.0,Card,Yes,Regular
7024,ZONE-B,Bike,2024-04-08 11:00:00,60,0,0.0,Card,No,Regular
7025,zone c,Bike,2024-04-06 16:00:00,120,30,60.0,Card,N,Regular
7026,,Car,2024-04-13 12:00:00,60,40,40.0,Cash,No,VISITOR
7027,Zone-C,Car,2024-02-28 23:00:00,120,20,40.0,Card,No,Regular
7028,zone-a,car,2024-01-01 02:00:00,15,40,10.0,UPI,No,Visitor
7029,Zone A,Car,2024-04-04 21:00:00,120,20,40.0,UPI,YES,
7030,Zone-C,,2024-02-29 09:00:00,60,20,20.0,Cash,No,Regular
7031,ZONE-B,Car,2024-05-05 11:00:00,15,30,7.5,,No,
7032,Zone-C,Car,2024-05-28 06:00:00,5,30,2.5,CARD,Yes,
7033,ZONE-B,Bike,2024-04-12 02:00:00,15,30,7.5,UPI,No,Regular
7034,zone c,car,2024-06-01 21:00:00,120,30,60.0,Cash,Yes,VISITOR
7035,,Car,2024-07-18 02:00:00,60,0,0.0,Card,No,Regular
7036,zone c,Car,2024-05-01 23:00:00,30,30,15.0,UPI,No,
7037,zone c,CAR,2024-04-15 00:00:00,30,30,15.0,Card,Y,regular
7038,zone c,,2024-05-07 05:00:00,30,0,0.0,,Yes,VISITOR
7039,Zone A,car,2024-01-14 08:00:00,120,20,40.0,CARD,Yes,Visitor
7040,Zone-C,,2024-02-08 08:00:00,30,20,10.0,CARD,,VISITOR
7041,Zone-A,Car,2024-02-06 00:00:00,60,40,40.0,Cash,,Regular
7042,,Car,2024-02-20 09:00:00,240,40,160.0,CARD,Yes,Regular
7043,zone-a,Bike,2024-03-07 12:00:00,0,20,0.0,Card,No,Regular
7044,Zone-C,,2024-01-10 19:00:00,240,30,120.0,UPI,No,regular
7045,Zone-A,Bike,wrong_time,15,20,5.0,UPI,Yes,VISITOR
7046,,,2024-04-17 19:00:00,120,0,0.0,UPI,Y,VISITOR
7047,zone c,Car,2024-01-18 21:00:00,60,20,20.0,upi,No,Visitor
