parking_id,city_zone,vehicle_type,entry_time,duration_minutes,hourly_rate,total_amount,payment_mode,violation,user_type,hour,day,weekday,month
5616,UNKNOWN,BIKE,2024-02-26 17:00:00,60.0,30.0,30.0,UNKNOWN,YES,REGULAR,17,26,Monday,February
5617,ZONE-B,CAR,2024-03-17 23:00:00,60.0,30.0,30.0,UPI,NO,VISITOR,23,17,Sunday,March
5618,ZONE-A,CAR,2024-04-16 00:00:00,15.0,20.0,5.0,UNKNOWN,NO,REGULAR,0,16,Tuesday,April
5619,ZONE-A,CAR,2024-02-08 01:00:00,15.0,30.0,7.5,UNKNOWN,NO,REGULAR,1,8,Thursday,February
5621,ZONE-A,BIKE,2024-06-06 00:00:00,60.0,30.0,30.0,UPI,NO,REGULAR,0,6,Thursday,June
5622,UNKNOWN,EV,2024-06-05 20:00:00,240.0,40.0,160.0,UNKNOWN,YES,VISITOR,20,5,Wednesday,June
5624,ZONE-A,BIKE,2024-05-25 18:00:00,30.0,40.0,20.0,UPI,YES,REGULAR,18,25,Saturday,May
5625,ZONE-C,CAR,2024-07-27 22:00:00,15.0,30.0,7.5,UNKNOWN,NO,REGULAR,22,27,Saturday,July
5626,ZONE-B,CAR,2024-01-15 03:00:00,30.0,30.0,15.0,CASH,YES,VISITOR,3,15,Monday,January
5627,ZONE-C,UNKNOWN,2024-04-26 05:00:00,60.0,20.0,20.0,UPI,YES,VISITOR,5,26,Friday,April
5628,ZONE-A,CAR,2024-02-15 13:00:00,30.0,30.0,15.0,CASH,NO,VISITOR,13,15,Thursday,February
5629,ZONE-C,EV,2024-06-14 23:00:00,120.0,30.0,60.0,CASH,YES,REGULAR,23,14,Friday,June
5630,ZONE-A,EV,2024-05-05 22:00:00,15.0,20.0,5.0,UNKNOWN,NO,VISITOR,22,5,Sunday,May
5631,ZONE-A,CAR,2024-03-06 06:00:00,30.0,20.0,10.0,UNKNOWN,YES,REGULAR,6,6,Wednesday,March
5632,ZONE-C,CAR,2024-05-25 01:00:00,120.0,40.0,80.0,CASH,YES,VISITOR,1,25,Saturday,May
5633,ZONE-A,CAR,2024-02-16 11:00:00,120.0,20.0,40.0,UPI,NO,REGULAR,11,16,Friday,February
5634,ZONE-A,CAR,2024-04-05 00:00:00,30.0,30.0,15.0,UNKNOWN,YES,VISITOR,0,5,Friday,April
5635,ZONE-B,CAR,2024-02-04 20:00:00,5.0,30.0,2.5,UPI,NO,REGULAR,20,4,Sunday,February
5636,ZONE-A,CAR,2024-02-16 21:00:00,30.0,40.0,20.0,CARD,NO,VISITOR,21,16,Friday,February
5637,ZONE-A,CAR,2024-02-20 13:00:00,240.0,20.0,80.0,CARD,NO,VISITOR,13,20,Tuesday,February
5638,ZONE-A,CAR,2024-07-25 11:00:00,60.0,20.0,20.0,UPI,YES,VISITOR,11,25,Thursday,July
5639,ZONE-C,CAR,2024-01-13 01:00:00,240.0,20.0,80.0,CASH,NO,VISITOR,1,13,Saturday,January
5640,ZONE-C,CAR,2024-07-16 01:00:00,15.0,30.0,7.5,CARD,YES,VISITOR,1,16,Tuesday,July
5641,ZONE-B,UNKNOWN,2024-02-04 02:00:00,240.0,40.0,160.0,CASH,NO,UNKNOWN,2,4,Sunday,February
5642,ZONE-C,BIKE,2024-05-18 11:00:00,30.0,40.0,20.0,CARD,NO,VISITOR,11,18,Saturday,May
5643,ZONE-A,CAR,2024-06-02 19:00:00,120.0,30.0,60.0,UPI,YES,REGULAR,19,2,Sunday,June
5645,ZONE-C,EV,2024-04-16 19:00:00,60.0,40.0,40.0,UNKNOWN,YES,REGULAR,19,16,Tuesday,April
5646,ZONE-B,CAR,2024-05-27 17:00:00,60.0,40.0,40.0,UNKNOWN,NO,VISITOR,17,27,Monday,May
5647,ZONE-A,BIKE,2024-03-31 16:00:00,30.0,40.0,20.0,UNKNOWN,YES,VISITOR,16,31,Sunday,March
5648,ZONE-A,CAR,2024-03-12 18:00:00,60.0,30.0,30.0,UNKNOWN,NO,REGULAR,18,12,Tuesday,March
5649,UNKNOWN,BIKE,2024-01-01 19:00:00,30.0,30.0,15.0,CARD,YES,VISITOR,19,1,Monday,January
5650,ZONE-C,CAR,2024-03-03 19:00:00,30.0,20.0,10.0,CASH,NO,VISITOR,19,3,Sunday,March
5652,ZONE-A,BIKE,2024-01-06 16:00:00,60.0,20.0,20.0,UNKNOWN,NO,UNKNOWN,16,6,Saturday,January
5653,UNKNOWN,BIKE,2024-06-12 03:00:00,60.0,20.0,20.0,UPI,NO,REGULAR,3,12,Wednesday,June
5654,ZONE-B,UNKNOWN,2024-05-14 07:00:00,120.0,30.0,60.0,CARD,YES,VISITOR,7,14,Tuesday,May
5655,UNKNOWN,EV,2024-06-29 02:00:00,5.0,30.0,2.5,CARD,NO,REGULAR,2,29,Saturday,June
5657,ZONE-A,CAR,2024-05-29 07:00:00,30.0,40.0,20.0,UPI,YES,REGULAR,7,29,Wednesday,May
5658,ZONE-B,BIKE,2024-03-24 06:00:00,60.0,30.0,30.0,UPI,NO,REGULAR,6,24,Sunday,March
5659,ZONE-C,BIKE,2024-07-13 15:00:00,240.0,30.0,120.0,CARD,YES,VISITOR,15,13,Saturday,July
5661,ZONE-A,BIKE,2024-06-28 02:00:00,30.0,40.0,20.0,UPI,NO,REGULAR,2,28,Friday,June
5665,ZONE-C,BIKE,2024-03-28 18:00:00,15.0,20.0,5.0,CARD,NO,REGULAR,18,28,Thursday,March
5666,ZONE-A,CAR,2024-02-24 06:00:00,15.0,20.0,5.0,CASH,NO,REGULAR,6,24,Saturday,February
5668,ZONE-A,CAR,2024-02-11 18:00:00,30.0,30.0,15.0,UPI,YES,REGULAR,18,11,Sunday,February
5670,ZONE-C,CAR,2024-01-03 07:00:00,60.0,30.0,30.0,UNKNOWN,NO,VISITOR,7,3,Wednesday,January
5671,ZONE-A,EV,2024-07-11 07:00:00,30.0,20.0,10.0,CASH,NO,REGULAR,7,11,Thursday,July
5672,ZONE-C,BIKE,2024-07-08 00:00:00,60.0,30.0,30.0,UNKNOWN,NO,REGULAR,0,8,Monday,July
5673,ZONE-A,BIKE,2024-05-10 23:00:00,60.0,30.0,30.0,UPI,NO,VISITOR,23,10,Friday,May
5674,ZONE-B,UNKNOWN,2024-04-30 08:00:00,30.0,40.0,20.0,CARD,NO,REGULAR,8,30,Tuesday,April
5675,ZONE-A,BIKE,2024-06-14 20:00:00,120.0,20.0,40.0,UNKNOWN,NO,REGULAR,20,14,Friday,June
5676,ZONE-A,CAR,2024-05-16 12:00:00,120.0,30.0,60.0,CASH,NO,VISITOR,12,16,Thursday,May
5677,ZONE-C,CAR,2024-03-21 08:00:00,30.0,30.0,15.0,UPI,YES,VISITOR,8,21,Thursday,March
5678,ZONE-A,BIKE,2024-01-11 20:00:00,240.0,20.0,80.0,CARD,YES,VISITOR,20,11,Thursday,January
5679,ZONE-A,CAR,2024-07-27 14:00:00,30.0,40.0,20.0,UNKNOWN,NO,REGULAR,14,27,Saturday,July
5682,ZONE-A,CAR,2024-04-12 08:00:00,60.0,40.0,40.0,UNKNOWN,YES,REGULAR,8,12,Friday,April
5683,ZONE-A,BIKE,2024-07-13 18:00:00,240.0,40.0,160.0,UNKNOWN,NO,UNKNOWN,18,13,Saturday,July
5684,ZONE-C,BIKE,2024-06-17 22:00:00,30.0,40.0,20.0,CARD,YES,VISITOR,22,17,Monday,June
5685,ZONE-A,CAR,2024-05-31 19:00:00,240.0,30.0,120.0,CARD,YES,VISITOR,19,31,Friday,May
5686,ZONE-B,BIKE,2024-06-18 21:00:00,15.0,40.0,10.0,CARD,NO,VISITOR,21,18,Tuesday,June
5688,ZONE-A,CAR,2024-01-30 18:00:00,15.0,30.0,7.5,UNKNOWN,YES,REGULAR,18,30,Tuesday,January
5690,ZONE-A,BIKE,2024-04-23 01:00:00,120.0,30.0,60.0,UPI,NO,REGULAR,1,23,Tuesday,April
5691,ZONE-B,BIKE,2024-01-11 16:00:00,30.0,30.0,15.0,CASH,YES,VISITOR,16,11,Thursday,January
5692,UNKNOWN,CAR,2024-01-28 16:00:00,240.0,40.0,160.0,CARD,YES,VISITOR,16,28,Sunday,January
5693,ZONE-A,CAR,2024-06-23 09:00:00,30.0,40.0,20.0,CASH,YES,VISITOR,9,23,Sunday,June
5695,ZONE-A,UNKNOWN,2024-02-21 09:00:00,60.0,20.0,20.0,CARD,NO,VISITOR,9,21,Wednesday,February
5697,ZONE-A,EV,2024-06-18 00:00:00,30.0,20.0,10.0,CARD,YES,VISITOR,0,18,Tuesday,June
5698,ZONE-A,EV,2024-05-15 08:00:00,30.0,20.0,10.0,CARD,YES,REGULAR,8,15,Wednesday,May
5700,ZONE-A,CAR,2024-04-13 14:00:00,15.0,40.0,10.0,UPI,NO,VISITOR,14,13,Saturday,April
5701,ZONE-A,BIKE,2024-06-28 12:00:00,30.0,30.0,15.0,CASH,YES,REGULAR,12,28,Friday,June
5703,ZONE-A,CAR,2024-05-24 04:00:00,30.0,20.0,10.0,CARD,NO,REGULAR,4,24,Friday,May
5704,ZONE-C,EV,2024-06-12 06:00:00,30.0,30.0,15.0,CASH,NO,VISITOR,6,12,Wednesday,June
5705,ZONE-C,UNKNOWN,2024-01-14 09:00:00,15.0,40.0,10.0,CASH,YES,VISITOR,9,14,Sunday,January
5706,ZONE-A,BIKE,2024-06-29 19:00:00,120.0,30.0,60.0,CARD,NO,REGULAR,19,29,Saturday,June
5708,UNKNOWN,BIKE,2024-07-02 22:00:00,15.0,40.0,10.0,UPI,NO,UNKNOWN,22,2,Tuesday,July
5709,ZONE-A,BIKE,2024-04-22 08:00:00,60.0,20.0,20.0,CARD,NO,VISITOR,8,22,Monday,April
5710,ZONE-A,BIKE,2024-02-22 18:00:00,60.0,30.0,30.0,CASH,YES,REGULAR,18,22,Thursday,February
5711,ZONE-A,CAR,2024-05-11 07:00:00,30.0,30.0,15.0,UPI,NO,REGULAR,7,11,Saturday,May
5712,ZONE-B,CAR,2024-04-07 11:00:00,60.0,30.0,30.0,CARD,NO,VISITOR,11,7,Sunday,April
5713,ZONE-C,CAR,2024-04-06 20:00:00,15.0,40.0,10.0,CARD,NO,REGULAR,20,6,Saturday,April
5714,ZONE-B,CAR,2024-01-12 13:00:00,60.0,40.0,40.0,CARD,NO,VISITOR,13,12,Friday,January
5715,ZONE-A,CAR,2024-04-07 22:00:00,30.0,40.0,20.0,UPI,NO,REGULAR,22,7,Sunday,April
5716,ZONE-A,CAR,2024-07-06 01:00:00,60.0,20.0,20.0,CASH,YES,REGULAR,1,6,Saturday,July
5717,ZONE-B,CAR,2024-07-04 05:00:00,5.0,20.0,1.67,CARD,YES,REGULAR,5,4,Thursday,July
5718,ZONE-A,EV,2024-01-23 11:00:00,15.0,20.0,5.0,CARD,NO,REGULAR,11,23,Tuesday,January
5719,ZONE-A,BIKE,2024-07-25 16:00:00,5.0,40.0,3.33,CASH,YES,VISITOR,16,25,Thursday,July
5720,ZONE-A,EV,2024-02-07 19:00:00,30.0,40.0,20.0,CARD,YES,REGULAR,19,7,Wednesday,February
5721,ZONE-A,CAR,2024-04-04 16:00:00,60.0,30.0,30.0,UPI,YES,VISITOR,16,4,Thursday,April
5722,ZONE-A,BIKE,2024-06-20 05:00:00,60.0,20.0,20.0,UPI,YES,REGULAR,5,20,Thursday,June
5723,ZONE-B,BIKE,2024-01-09 23:00:00,30.0,30.0,15.0,CASH,NO,VISITOR,23,9,Tuesday,January
5724,ZONE-C,CAR,2024-06-18 15:00:00,15.0,20.0,5.0,UNKNOWN,NO,REGULAR,15,18,Tuesday,June
5725,ZONE-A,CAR,2024-03-20 07:00:00,30.0,20.0,10.0,UPI,YES,VISITOR,7,20,Wednesday,March
5726,ZONE-A,BIKE,2024-04-04 10:00:00,15.0,30.0,7.5,UPI,NO,REGULAR,10,4,Thursday,April
5727,ZONE-B,BIKE,2024-04-02 14:00:00,30.0,20.0,10.0,UPI,YES,REGULAR,14,2,Tuesday,April
5729,ZONE-A,CAR,2024-06-30 03:00:00,60.0,30.0,30.0,UPI,YES,UNKNOWN,3,30,Sunday,June
5730,ZONE-A,BIKE,2024-02-19 18:00:00,5.0,20.0,1.67,CARD,NO,UNKNOWN,18,19,Monday,February
5731,ZONE-A,CAR,2024-06-27 17:00:00,15.0,30.0,7.5,CARD,YES,REGULAR,17,27,Thursday,June
5733,ZONE-A,UNKNOWN,2024-01-28 00:00:00,240.0,30.0,120.0,CASH,YES,REGULAR,0,28,Sunday,January
5734,ZONE-B,BIKE,2024-05-17 14:00:00,15.0,20.0,5.0,CASH,NO,REGULAR,14,17,Friday,May
5735,ZONE-B,EV,2024-06-04 18:00:00,120.0,30.0,60.0,CASH,YES,REGULAR,18,4,Tuesday,June
5736,ZONE-A,BIKE,2024-07-18 18:00:00,60.0,40.0,40.0,CASH,NO,VISITOR,18,18,Thursday,July
5737,UNKNOWN,BIKE,2024-05-26 14:00:00,15.0,20.0,5.0,CARD,YES,REGULAR,14,26,Sunday,May
5740,UNKNOWN,BIKE,2024-01-06 16:00:00,60.0,40.0,40.0,UPI,YES,VISITOR,16,6,Saturday,January
5741,ZONE-C,CAR,2024-01-24 13:00:00,120.0,30.0,60.0,CARD,NO,VISITOR,13,24,Wednesday,January
5742,ZONE-C,EV,2024-04-09 17:00:00,120.0,40.0,80.0,CARD,YES,VISITOR,17,9,Tuesday,April
5743,ZONE-B,CAR,2024-02-19 06:00:00,15.0,30.0,7.5,CARD,YES,REGULAR,6,19,Monday,February
5745,UNKNOWN,BIKE,2024-06-30 15:00:00,30.0,40.0,20.0,CARD,YES,VISITOR,15,30,Sunday,June
5746,UNKNOWN,EV,2024-06-05 15:00:00,120.0,40.0,80.0,UPI,NO,REGULAR,15,5,Wednesday,June
5748,ZONE-C,CAR,2024-07-16 16:00:00,240.0,30.0,120.0,UNKNOWN,NO,VISITOR,16,16,Tuesday,July
5749,ZONE-A,BIKE,2024-03-20 22:00:00,120.0,20.0,40.0,CASH,YES,VISITOR,22,20,Wednesday,March
5750,ZONE-A,EV,2024-03-31 18:00:00,60.0,20.0,20.0,UPI,NO,REGULAR,18,31,Sunday,March
5751,ZONE-B,BIKE,2024-06-28 22:00:00,60.0,30.0,30.0,UNKNOWN,YES,VISITOR,22,28,Friday,June
5752,ZONE-C,CAR,2024-03-01 09:00:00,5.0,40.0,3.33,UPI,NO,UNKNOWN,9,1,Friday,March
5753,ZONE-A,BIKE,2024-07-01 05:00:00,120.0,40.0,80.0,CASH,NO,REGULAR,5,1,Monday,July
5755,ZONE-B,CAR,2024-07-10 07:00:00,15.0,20.0,5.0,CARD,YES,VISITOR,7,10,Wednesday,July
5758,ZONE-A,BIKE,2024-06-18 04:00:00,60.0,30.0,30.0,UNKNOWN,YES,REGULAR,4,18,Tuesday,June
5761,ZONE-A,BIKE,2024-04-20 15:00:00,15.0,20.0,5.0,UNKNOWN,YES,REGULAR,15,20,Saturday,April
5762,ZONE-A,EV,2024-06-16 20:00:00,120.0,40.0,80.0,CASH,YES,VISITOR,20,16,Sunday,June
5763,ZONE-A,CAR,2024-02-09 10:00:00,15.0,30.0,7.5,CARD,NO,REGULAR,10,9,Friday,February
5764,ZONE-B,CAR,2024-01-27 13:00:00,60.0,40.0,40.0,CASH,YES,REGULAR,13,27,Saturday,January
5765,ZONE-C,BIKE,2024-04-22 02:00:00,30.0,30.0,15.0,CARD,NO,VISITOR,2,22,Monday,April
5769,ZONE-B,CAR,2024-02-28 06:00:00,30.0,30.0,15.0,CASH,YES,VISITOR,6,28,Wednesday,February
5770,ZONE-A,BIKE,2024-02-04 05:00:00,15.0,30.0,7.5,CARD,YES,REGULAR,5,4,Sunday,February
5771,ZONE-B,EV,2024-03-19 08:00:00,15.0,40.0,10.0,UPI,YES,VISITOR,8,19,Tuesday,March
5772,ZONE-B,CAR,2024-01-04 19:00:00,30.0,40.0,20.0,UNKNOWN,NO,VISITOR,19,4,Thursday,January
5773,ZONE-A,BIKE,2024-06-25 20:00:00,60.0,20.0,20.0,CASH,YES,REGULAR,20,25,Tuesday,June
5774,ZONE-B,UNKNOWN,2024-03-04 16:00:00,30.0,40.0,20.0,UPI,YES,REGULAR,16,4,Monday,March
5777,ZONE-C,EV,2024-06-12 14:00:00,60.0,30.0,30.0,CARD,NO,VISITOR,14,12,Wednesday,June
5778,ZONE-C,BIKE,2024-05-18 19:00:00,60.0,40.0,40.0,CASH,YES,REGULAR,19,18,Saturday,May
5779,ZONE-B,CAR,2024-04-28 03:00:00,5.0,30.0,2.5,CASH,NO,REGULAR,3,28,Sunday,April
5780,ZONE-B,BIKE,2024-04-12 17:00:00,60.0,20.0,20.0,UNKNOWN,YES,VISITOR,17,12,Friday,April
5781,ZONE-C,CAR,2024-04-07 04:00:00,15.0,40.0,10.0,CARD,NO,UNKNOWN,4,7,Sunday,April
5782,ZONE-A,BIKE,2024-05-04 14:00:00,30.0,20.0,10.0,UNKNOWN,NO,VISITOR,14,4,Saturday,May
5783,ZONE-C,BIKE,2024-04-14 08:00:00,120.0,20.0,40.0,CARD,NO,REGULAR,8,14,Sunday,April
5784,ZONE-A,CAR,2024-07-05 16:00:00,30.0,20.0,10.0,UPI,NO,VISITOR,16,5,Friday,July
5785,ZONE-C,CAR,2024-02-07 04:00:00,30.0,30.0,15.0,CARD,NO,REGULAR,4,7,Wednesday,February
5786,ZONE-A,CAR,2024-01-29 15:00:00,30.0,20.0,10.0,UNKNOWN,YES,REGULAR,15,29,Monday,January
5787,ZONE-A,CAR,2024-02-20 00:00:00,30.0,30.0,15.0,UNKNOWN,NO,VISITOR,0,20,Tuesday,February
5788,ZONE-B,CAR,2024-06-28 18:00:00,30.0,20.0,10.0,UNKNOWN,YES,VISITOR,18,28,Friday,June
5790,ZONE-C,BIKE,2024-01-29 00:00:00,30.0,40.0,20.0,CASH,NO,REGULAR,0,29,Monday,January
5791,ZONE-B,EV,2024-04-20 10:00:00,60.0,20.0,20.0,UNKNOWN,NO,VISITOR,10,20,Saturday,April
5792,ZONE-A,CAR,2024-03-21 07:00:00,240.0,40.0,160.0,CASH,NO,VISITOR,7,21,Thursday,March
5793,ZONE-A,EV,2024-03-14 10:00:00,60.0,30.0,30.0,UNKNOWN,NO,REGULAR,10,14,Thursday,March
5794,ZONE-B,CAR,2024-07-01 15:00:00,5.0,20.0,1.67,CARD,NO,VISITOR,15,1,Monday,July
5796,ZONE-A,EV,2024-02-25 23:00:00,30.0,30.0,15.0,CARD,NO,UNKNOWN,23,25,Sunday,February
5799,UNKNOWN,BIKE,2024-06-18 12:00:00,30.0,30.0,15.0,CARD,YES,REGULAR,12,18,Tuesday,June
5800,ZONE-C,BIKE,2024-01-15 10:00:00,5.0,40.0,3.33,UNKNOWN,NO,UNKNOWN,10,15,Monday,January
5801,ZONE-A,UNKNOWN,2024-06-09 09:00:00,60.0,40.0,40.0,CASH,NO,VISITOR,9,9,Sunday,June
5802,ZONE-C,CAR,2024-03-27 08:00:00,30.0,20.0,10.0,CASH,YES,REGULAR,8,27,Wednesday,March
5803,ZONE-C,CAR,2024-05-23 00:00:00,120.0,40.0,80.0,UNKNOWN,NO,VISITOR,0,23,Thursday,May
5804,ZONE-A,BIKE,2024-04-20 06:00:00,15.0,40.0,10.0,CASH,NO,VISITOR,6,20,Saturday,April
5805,ZONE-C,BIKE,2024-04-17 13:00:00,60.0,20.0,20.0,CARD,NO,REGULAR,13,17,Wednesday,April
5806,ZONE-A,CAR,2024-01-10 19:00:00,60.0,20.0,20.0,CASH,YES,REGULAR,19,10,Wednesday,January
5807,UNKNOWN,BIKE,2024-02-20 09:00:00,15.0,20.0,5.0,CASH,NO,VISITOR,9,20,Tuesday,February
5808,ZONE-B,BIKE,2024-04-22 22:00:00,60.0,40.0,40.0,CASH,NO,REGULAR,22,22,Monday,April
5809,ZONE-C,CAR,2024-02-23 17:00:00,120.0,20.0,40.0,UNKNOWN,YES,VISITOR,17,23,Friday,February
5810,ZONE-C,BIKE,2024-05-04 02:00:00,30.0,30.0,15.0,CARD,YES,REGULAR,2,4,Saturday,May
5811,ZONE-C,EV,2024-07-20 04:00:00,30.0,40.0,20.0,CASH,YES,REGULAR,4,20,Saturday,July
5812,ZONE-B,CAR,2024-05-05 14:00:00,60.0,30.0,30.0,CARD,YES,REGULAR,14,5,Sunday,May
5814,ZONE-A,EV,2024-06-04 20:00:00,120.0,30.0,60.0,UNKNOWN,YES,VISITOR,20,4,Tuesday,June
5815,UNKNOWN,CAR,2024-04-17 12:00:00,240.0,40.0,160.0,CARD,NO,VISITOR,12,17,Wednesday,April
5816,ZONE-C,CAR,2024-01-06 12:00:00,30.0,30.0,15.0,CASH,NO,VISITOR,12,6,Saturday,January
5817,ZONE-B,CAR,2024-04-29 17:00:00,120.0,20.0,40.0,CARD,NO,REGULAR,17,29,Monday,April
5819,ZONE-B,CAR,2024-05-18 10:00:00,60.0,20.0,20.0,UPI,NO,REGULAR,10,18,Saturday,May
5820,ZONE-A,BIKE,2024-03-11 03:00:00,30.0,20.0,10.0,CARD,NO,REGULAR,3,11,Monday,March
5821,ZONE-A,CAR,2024-02-09 03:00:00,15.0,30.0,7.5,CASH,NO,REGULAR,3,9,Friday,February
5822,ZONE-A,CAR,2024-02-19 19:00:00,120.0,40.0,80.0,UPI,NO,REGULAR,19,19,Monday,February
5823,ZONE-A,CAR,2024-03-21 01:00:00,30.0,30.0,15.0,CASH,NO,REGULAR,1,21,Thursday,March
5825,ZONE-B,CAR,2024-06-27 15:00:00,5.0,20.0,1.67,UPI,YES,UNKNOWN,15,27,Thursday,June
5827,ZONE-C,BIKE,2024-02-25 10:00:00,15.0,40.0,10.0,UPI,NO,REGULAR,10,25,Sunday,February
5829,UNKNOWN,BIKE,2024-02-03 21:00:00,30.0,20.0,10.0,CASH,NO,REGULAR,21,3,Saturday,February
5830,UNKNOWN,CAR,2024-01-20 21:00:00,60.0,30.0,30.0,UPI,YES,REGULAR,21,20,Saturday,January
5831,ZONE-C,CAR,2024-02-19 16:00:00,30.0,40.0,20.0,CARD,YES,VISITOR,16,19,Monday,February
5834,ZONE-A,CAR,2024-04-18 18:00:00,60.0,30.0,30.0,CARD,NO,VISITOR,18,18,Thursday,April
5836,UNKNOWN,UNKNOWN,2024-03-30 14:00:00,30.0,30.0,15.0,CARD,NO,VISITOR,14,30,Saturday,March
5838,ZONE-A,BIKE,2024-03-14 08:00:00,15.0,30.0,7.5,CASH,NO,VISITOR,8,14,Thursday,March
5839,ZONE-B,CAR,2024-03-10 13:00:00,30.0,30.0,15.0,UPI,YES,VISITOR,13,10,Sunday,March
5840,UNKNOWN,BIKE,2024-04-23 18:00:00,30.0,30.0,15.0,UPI,NO,VISITOR,18,23,Tuesday,April
5841,ZONE-B,BIKE,2024-05-31 02:00:00,15.0,20.0,5.0,UPI,NO,REGULAR,2,31,Friday,May
5843,ZONE-A,BIKE,2024-03-28 17:00:00,15.0,30.0,7.5,UPI,NO,VISITOR,17,28,Thursday,March
5844,UNKNOWN,CAR,2024-07-13 22:00:00,60.0,30.0,30.0,UPI,NO,VISITOR,22,13,Saturday,July
5845,ZONE-C,CAR,2024-02-13 01:00:00,15.0,40.0,10.0,UNKNOWN,NO,VISITOR,1,13,Tuesday,February
5846,ZONE-C,CAR,2024-05-19 03:00:00,15.0,40.0,10.0,UPI,NO,REGULAR,3,19,Sunday,May
5847,UNKNOWN,CAR,2024-06-29 05:00:00,60.0,20.0,20.0,UPI,NO,VISITOR,5,29,Saturday,June
5848,ZONE-B,CAR,2024-01-26 13:00:00,120.0,20.0,40.0,UPI,NO,UNKNOWN,13,26,Friday,January
5849,UNKNOWN,UNKNOWN,2024-03-07 19:00:00,60.0,40.0,40.0,UPI,YES,REGULAR,19,7,Thursday,March
5850,UNKNOWN,CAR,2024-05-18 21:00:00,60.0,40.0,40.0,UNKNOWN,YES,REGULAR,21,18,Saturday,May
5851,ZONE-A,CAR,2024-01-31 03:00:00,5.0,40.0,3.33,CARD,NO,VISITOR,3,31,Wednesday,January
5852,ZONE-A,UNKNOWN,2024-02-16 14:00:00,60.0,40.0,40.0,CASH,YES,REGULAR,14,16,Friday,February
5853,ZONE-B,CAR,2024-06-13 20:00:00,5.0,30.0,2.5,UNKNOWN,NO,VISITOR,20,13,Thursday,June
5854,UNKNOWN,CAR,2024-03-18 04:00:00,30.0,30.0,15.0,CARD,YES,VISITOR,4,18,Monday,March
5855,ZONE-C,CAR,2024-02-19 23:00:00,30.0,40.0,20.0,UPI,YES,VISITOR,23,19,Monday,February
5856,ZONE-A,CAR,2024-06-19 01:00:00,30.0,30.0,15.0,UPI,YES,REGULAR,1,19,Wednesday,June
5858,ZONE-B,EV,2024-05-03 04:00:00,30.0,20.0,10.0,UPI,NO,VISITOR,4,3,Friday,May
5859,UNKNOWN,CAR,2024-06-04 02:00:00,5.0,40.0,3.33,CASH,YES,VISITOR,2,4,Tuesday,June
5860,ZONE-B,CAR,2024-03-21 19:00:00,60.0,30.0,30.0,CARD,YES,VISITOR,19,21,Thursday,March
5861,ZONE-B,CAR,2024-03-17 19:00:00,15.0,30.0,7.5,UPI,NO,VISITOR,19,17,Sunday,March
5862,ZONE-B,CAR,2024-07-19 13:00:00,60.0,30.0,30.0,CASH,NO,VISITOR,13,19,Friday,July
5863,ZONE-A,BIKE,2024-07-28 22:00:00,15.0,30.0,7.5,CASH,YES,REGULAR,22,28,Sunday,July
5864,UNKNOWN,CAR,2024-05-01 12:00:00,30.0,30.0,15.0,CARD,YES,VISITOR,12,1,Wednesday,May
5865,ZONE-B,BIKE,2024-04-01 00:00:00,120.0,30.0,60.0,CASH,YES,REGULAR,0,1,Monday,April
5866,ZONE-A,CAR,2024-05-22 16:00:00,240.0,40.0,160.0,CASH,NO,REGULAR,16,22,Wednesday,May
5867,UNKNOWN,CAR,2024-02-07 00:00:00,60.0,30.0,30.0,UNKNOWN,YES,UNKNOWN,0,7,Wednesday,February
5868,ZONE-A,CAR,2024-03-06 10:00:00,15.0,20.0,5.0,UPI,YES,VISITOR,10,6,Wednesday,March
5869,ZONE-A,CAR,2024-06-17 12:00:00,30.0,30.0,15.0,CARD,NO,VISITOR,12,17,Monday,June
5870,ZONE-B,BIKE,2024-02-17 00:00:00,60.0,40.0,40.0,CASH,NO,REGULAR,0,17,Saturday,February
5871,ZONE-A,BIKE,2024-06-25 16:00:00,240.0,30.0,120.0,CARD,NO,REGULAR,16,25,Tuesday,June
5873,UNKNOWN,CAR,2024-01-11 10:00:00,30.0,20.0,10.0,UPI,NO,REGULAR,10,11,Thursday,January
5874,ZONE-C,CAR,2024-03-04 02:00:00,15.0,30.0,7.5,UPI,YES,VISITOR,2,4,Monday,March
5878,ZONE-B,EV,2024-01-10 18:00:00,120.0,30.0,60.0,CASH,NO,VISITOR,18,10,Wednesday,January
5879,ZONE-C,EV,2024-05-19 17:00:00,30.0,30.0,15.0,UPI,YES,REGULAR,17,19,Sunday,May
5880,ZONE-A,CAR,2024-06-13 13:00:00,60.0,40.0,40.0,CASH,NO,VISITOR,13,13,Thursday,June
5882,ZONE-B,UNKNOWN,2024-02-23 20:00:00,30.0,30.0,15.0,UPI,NO,VISITOR,20,23,Friday,February
5883,ZONE-C,EV,2024-07-26 06:00:00,30.0,30.0,15.0,CARD,YES,VISITOR,6,26,Friday,July
5885,ZONE-C,CAR,2024-04-05 04:00:00,5.0,30.0,2.5,CARD,NO,VISITOR,4,5,Friday,April
5886,UNKNOWN,BIKE,2024-07-20 21:00:00,120.0,20.0,40.0,CARD,NO,VISITOR,21,20,Saturday,July
5887,ZONE-C,UNKNOWN,2024-02-17 11:00:00,240.0,30.0,120.0,CARD,NO,VISITOR,11,17,Saturday,February
5888,ZONE-B,CAR,2024-05-29 22:00:00,60.0,30.0,30.0,UPI,NO,REGULAR,22,29,Wednesday,May
